word,definition,translation
unpoetic,,"a. 无诗意的,无想象力的"
unpoetical,,"a. 无诗意的, 平凡的\na. 无诗意的,无想象力的"
unpointed,a not having a point especially a sharp point,"不尖的, 钝的"
unpointedness,,[网络] 无意义
unpolarized,,"a. [物]非偏振的,不分化的"
unpolarizing,,去偏振
unpoliced,,a. 未受监督(或监管)的
unpolished,a. not carefully reworked or perfected or made smooth by polishing,"a. 未磨光的, 无光泽的, 未经润饰的"
unpolished rice,,糙米
unpolite,a. Not polite; impolite; rude.,"a. 无礼的, 粗鲁的"
unpolitic,a. Impolitic; imprudent.,"a. 失策的, 不得当的, 不审慎的, 没见识的"
unpolitical,s politically neutral,"a. 非政治的, 与政治无关的, 无政治意义的, 不关心政治的"
unpolled,"a. Not polled.\na. Not enumerated or registered; as, an unpolled vote or\n   voter.\na. Not plundered.","a. 没投票的, 未曾登记的"
unpollute,, 未污染
unpolluted,s free from admixture with noxious elements; clean,"a. 未被污染的, 清洁的, 未被玷污的, 清白的"
unpolluting,-ing form of unpollute,(unpollute 的现在分词)  未污染
unpolymerized,,未聚合的
unpompous,,[网络] 不夸张
unponderable,,"不可衡量的, 不可考虑的"
unpopular,a. regarded with disfavor or lacking general approval,"a. 不得人心的, 不受欢迎的, 不流行的"
unpopularity,n. the quality of lacking general approval or acceptance,"n. 不受欢迎, 失人心"
unpopularly,,adv. unpopular的变形
unpopulated,s with no people living there,a. 无人居住的
unportable,,[网络] 移植
unportioned,,"[法] 无嫁妆的, 无赠予的"
unposed,a not arranged for pictorial purposes,"a. 没有摆姿势的, 不装模作样的"
unpossessed,,"a. 无主的,不被占有的,无所有权的"
unposted,,没有悬挂“不得侵入”告示的
unpotted,,[网络] 未加注
unpowered,a not having or using power,a. 无动力的
unpractiaca,,"[法] 不实际的, 不实用的"
unpracticable,a. Impracticable; not feasible.,a. = impracticable
unpractical,a. Not practical; impractical.,"a. 不切实际的, 不实用的, 不现实的"
unpracticed,s. not having had extensive practice,"a. 未经练习的, 不熟练的, 无实际经验的, 未实行过的, 未经反复实践过的\n[法] 未实行的, 未实施的, 无经验的"
unpractised,s not having had extensive practice,"a. 未经练习的, 不熟练的, 无实际经验的, 未实行过的, 未经反复实践过的"
unprecedented,a. having no precedent; novel,"a. 空前的\n[经] 空前的, 无前例的"
unprecedented rise,,[经] 空前涨价
unprecedented sales,,[经] 空前销售
unprecedentedly,r. in an unprecedented manner,adv. 空前地
unprecipitated,,不沉淀的
unprecise,,"a. 不严密的, 不精确的"
unpredictabilities,plural of unpredictability\nn. lacking predictability,"(unpredictability 的复数)  不可预测性, 不可预知性"
unpredictability,n. lacking predictability," 不可预测性, 不可预知性"
unpredictable,a. not capable of being foretold\ns. unknown in advance,a. 不可预知的
unpredictable computation,,[计] 不可预测性计算
unpredictable cost elements,,[经] 不可预见的费用因素
unpredictably,r in an erratic unpredictable manner,adv. 无法预言地）；不可预见地（不能预料地
unpredicted,s without warning or announcement, 未预报的
unpredictive,,[网络] 不具预测性
unpregnancy,,未孕
unpregnant,,"a. <废>不合适的,不恰当的"
unprejudiced,a. free from undue bias or preconceived opinions,"a. 无偏见的, 没有成见的, 公正的\n[法] 无偏见的, 大公无私的, 公正的"
unprejudiced judge,,[法] 公正的法官
unpremeditated,s. not prepared or planned in advance\na. not premeditated,"a. 未经事先考虑的, 无预谋的, 偶然的\n[法] 非故意的, 无预谋的, 无准备的"
unpremeditated crime,,[法] 过失罪
unpremeditated homicide,,"[法] 非预谋杀人, 过失杀人"
unprepaid,,未付资[费]的
unprepare,,"vt.使无准备, 使不适合"
unprepared,a. without preparation; not prepared for,"a. 无准备的, 即席的, 不期而遇的"
unpreparedness,, 不意
unpreporsessing,,"不吸引人的, 不讨人喜欢的"
unprepossessed,,"a. 无成见的, 无偏见的,公正的"
unprepossessing,s. creating an unfavorable or neutral first impression,"a. 不讨人喜欢的, 不吸引人的"
unprescribed,,"a. 非规定的,非指定的, 非限定的,自由的, 自愿的"
unpresentable,s creating an unfavorable or neutral first impression,"a. 见不得人的, 拿不出去的, 不登大雅之堂的"
unpresented,,"a. 未提出的, 未呈递的"
unpreseted cheque,,[法] 未提示的支票
unpresidential,,[网络] 很没有总统样子
unpressed,s (of clothing) not smoothed with heat,未压缩的
unpressurized,,"非承压的, 不加[增]压的"
unpresuming,,"a. 不自以为是的,谦逊的,不装模作样的, 不放肆随便的"
unpresumptuous,,"a. 不骄傲的, 谦逊的"
unpretending,a not ostentatious,"a. 不虚装门面的, 不装模作样的, 谦逊的"
unpretentious,a. lacking pretension or affectation,"a. 不铺张的, 不炫耀的, 不装模作样的, 不招摇的, 谦逊的, 质朴的"
unpretentiously,r in an unpretentious manner,"adv. 不炫耀地, 不招摇地, 不装腔作势地"
unpretentiousness,n. the quality of being natural and without pretensions,"n. 不炫耀, 不招摇, 不装腔作势"
unprevailing,,"a. 不起作用的,徒劳的,无影响的,不流行的"
unprevalent,,"无用的, 无效的"
unpreventable,a not preventable,无法阻止[防止]的
unpriceable,,a. 不能定价的
unpriced,"a. Not priced; being without a fixed or certain value; also,\n   priceless.","a. 未定价的, 未标价的, 贵重的"
unpriest,v. t. To deprive of priesthood; to unfrock.,"vt.使失去教士职位,免去…的圣职"
unpriestly,a not priestly; unbefitting a priest,"a. 非教士的,不像教士的,不适于教士的"
unprimed,,"a. 未灌注的,未装填的"
unprimitive,,"a. 非原始的,发达的"
unprincely,,"a. 非王侯(或王子)的,不像王侯(或王子)的, 不高贵的"
unprincipled,a. lacking principles or moral scruples\ns. having little or no integrity,"a. 不讲道德的, 不正直的"
unprincipledness,,n. unprincipled的变形
unprintable,a. unfit for print because morally or legally objectionable or offensive to good taste,"a. 不宜刊印的, 不能付印的"
unprinted,,[计] 未打印的
unprinted dot,,[计] 非打印点
unprison,v. t. To take or deliver from prison.,vt.把…从监狱释放出来
unprivileged,,"a. 无特权的, 享受不到特权的"
unprizable,a. Not prized or valued; being without value.\na. Invaluable; being beyond estimation.,"a. 不值得评价的, 无多大价值的"
unprized,,a. 不被珍视的
unproblematic,s easy and not involved or complicated,"a. 不成问题的, 没有疑问的"
unprocessed,a. not altered from an original or natural state\ns. not treated or prepared by a special process,a. 未被加工的
unprocurable,s not capable of being obtained,"a. 不可获得的,不可实现的"
unproductive,a. not producing or capable of producing\ns. not producing desired results,"a. 不生产的, 无出产的, 不毛的\n[经] 非生意性的, 浪费的"
unproductive capital,,[经] 非生产性的资本
unproductive consumption,,[经] 非生产消费
unproductive credit,,"[经] 消费信贷, 非生产信贷"
unproductive labour,,[经] 非生产的人工
unproductive mania,,[医] 少动性躁狂
unproductive property,,[经] 非生产(性)财产
unproductive wages,,[经] 非生产的工资
unproductively,r in an unproductive manner,非生产性地\n无成效地
unproductiveness,,[网络] 没效率；贫瘠
unprofessed,,a. 不公开宣称的
unprofessional,a. not characteristic of or befitting a profession or one engaged in a profession,"a. 违反行业习惯的, 违反行业道德的, 不合行规的, 非职业性的, 外行的"
unprofessional accident,,[法] 违章事故
unprofessional conduct,,[法] 违反职业道德的行为
unprofessional lawyer,,"[法] 非职业性律师, 诉讼代理人, 公证人"
unprofessional operation,,[法] 违章操作
unprofessionalism,, 违反职业道德的; 非专业的; 外行的
unprofessionally,,adv. 非职业性地；非专业性地
unprofitability,,[网络] 不盈利
unprofitable,a. producing little or no profit or gain,"a. 无利益的, 不赚钱的, 不上算的\n[法] 无利可图的, 无益的"
unprofitable firm,,[经] 非盈利机构
unprofitableness,n. the quality of affording no gain or no benefit or no profit,n. 无利益
unprofitably,r without gain or profit\nr in an unproductive manner,adv. 无利可图地；徒劳无益地；赚不到钱地
unprofited,a. Profitless.,a. 无益的
unprofor,,abbr. United Nations Protection Force 联合国保护力量
unprogressive,s old-fashioned and out of date,"a. 不进步的, 落后的"
unprohibited,,"a. 未阻止的, 合法的"
unprojected,,"a. 未计划的,非预料的"
unprolific,,"不产仔的, 不结实的, 无生产力的"
unpromised,,[网络] 不客气
unpromising,s. unlikely to bring about favorable results or enjoyment,"a. 没有希望的, 没有前途的, 结果未必良好的"
unpromisingly,,adv. unpromising的变形
unpromoted,,自发的
unprompted,s proceeding from natural feeling or impulse without external stimulus,"a. 未受提示的, 自发的"
unpronounceable,a. impossible or difficult to pronounce correctly\ns. very difficult to pronounce correctly,"a. 不能发音的, 不易正确发音的"
unpronounced,,"a. 未发出音的,未说出口的,缄默的"
unpropertied,,a. 无(财)产的
unprophetic,a not prophetic; not foreseeing correctly,"a. 非预言的, 非预示的, 非正确预见的"
unpropitious,a. not propitious,"a. 不顺遂的, 不利的, 不吉利的, 不祥的"
unpropitiously,,[网络] 不巧
unpropitiousness,,[网络] 不高兴
unproportionate,,a. 不成比例
unproposed,,"a. 未提出的,未提议的"
unprosperous,,"a. 不茂盛的, 不繁荣的,不成功的,不顺利的"
unprotect,,vt. 无保护；撤消保护
unprotect document,,[计] 撤消文档保护
unprotect sheet,,[计] 撤消工作表保护
unprotect workbook,,[计] 撤消工作簿保护
unprotected,a. lacking protection or defense,"a. 没有防卫的, 无掩护的, 未设防的, 没有保护人的, 不受关税保护的\n[计] 无保护的, 非保护的"
unprotected circuit,,[计] 无保护电路
unprotected dynamic storage,,[计] 无保护动态存储器
unprotected field,,[计] 未保护字段
unprotected link,,[计] 无保护链路
unprotected sleep,,n. 回笼觉，（早上醒来后）又睡着
unprotectedness,, [医]未设防，未保护，未加保护
unprotective,,[网络] 不受保护
unprotestantize,v. t. To render other than Protestant; to cause to\n   change from Protestantism to some other form of religion; to deprive of\n   some Protestant feature or characteristic.,"vt.使脱离(基督教)新教,使无(基督教) 新教特色"
unprotonated,,未质子化的
unprovability,,不可证明性
unprovable,s. not provable,"a. 无法证明的, 无法证实的"
unproved,a. not proved,"a. 未被证明的, 未经证实的, 未经检验的\n[法] 未被证明的, 未经证实的, 未经检验的"
unproven,a not proved,a. 未被证实的
unprovided,,"a. 无供给的, 无生活来源的, 未作准备的, 意料之外的"
unprovided for,,[网络] 没有提供
unprovocative,,[网络] 不成立的
unprovoked,s occurring without motivation or provocation,"a. 未受挑衅的, 无正当理由的\n[法] 无正当理由的, 无缘无故的, 未受刺激的"
unprovoked assault,,"[法] 无缘无故的打人, 无正当理由的攻击"
unprovoking,a not provocative, 省油灯
unpruned,,"a. (树枝等)未修剪的,任其自然生长的"
unpublicized,,"a. 未公开的,未公布的, 未经宣传的"
unpublishable,a not suitable for publication,"a. (由于法律或道德等原因)不可出版的,不宜出版的"
unpublished,a. not published,a. 未公开出版的；未发表过的
unpulverized,,未磨成粉状的
unpumped,,未抽出的
unpunched,,无孔的
unpunctual,a not punctual; after the appointed time,a. 不准时的
unpunctuated,,"a. 未加标点的, 缺标点的"
unpunishable,,"a. 不能受惩罚的, 不该受处罚的"
unpunished,a. not punished,"a. 不受处罚的, 免去刑法的\n[法] 未受处罚的"
unpurchasable,,"买不到的, 不可购买的"
unpurchased goodwill method,,[经] 非购买的商誉法
unpurged,,未净化的
unpurified,s not made pure,"a. 非洁净的,未净化的"
unpurposed,,"a. 非故意的,无目的的"
unput,,"a. 未放置的,未提出的"
unputdownable,,"a. <口>（指书等）爱不忍释的, 不忍释手的"
unputrefied,,未腐烂的
unpuzzle,,"v. 解释, 说明"
Unq,,[网络] 语言集成查询；索引关键字；金拉
unquadnilium,,[化]140号元素
unqualified,a. not limited or restricted\na. not meeting the proper standards and requirements and training,"a. 不合格的, 无资格的, 不胜任的\n[经] 无条件的, 不合格的, 无资格的"
unqualified acceptance,,[经] 无条件承兑
unqualified call,,[计] 非限定调用
unqualified certificate,,[经] 无条件证明书
unqualified denial,,[法] 绝对否认
unqualified endorsement,,"[经] 无条件背书, 不受限制的背书"
unqualified job-seeker,,[法] 不合格的就业者
unqualified name,,[计] 非限定名
unqualified opinion report,,[经] 无条件监查报告书
unqualified right,,[法] 无限制权利
unqualifiedly,r without qualification or limitation,adv. unqualified的变形
unquantifiable,,"a. 不可测量的,难以计算的,难以估量的,无法量化的"
unquantized,,非量子化的
unquarried,,"a. (石等)未采的,未挖掘的"
unqueen,v. t. To divest of the rank or authority of queen.,"vt.废黜…的女王(或王后)地位,剥夺…的女王(或王后) 权力"
unquelled,,a. 未被镇压(或平息、消除)的
unquenchable,s impossible to quench,"a. 不能熄灭的, 不能遏制的, 止不住的"
unquenchably,, 不能遏制地; 满足不了地; 不能熄灭地
unquenched,,"a. 未熄灭的,未冷却的,未经遏制的,未消除的,未减弱的"
unquestionability,,[网络] 不容置疑
unquestionable,a. incapable of being questioned\ns. not open to question,"a. 无疑问的, 确实的, 无可挑剔的\n[法] 无可疑的, 确定的, 不成问题的"
unquestionable evidence,,[法] 确凿的证据
unquestionableness,,[网络] 无疑
unquestionably,r. without question,"adv. 毫无疑问, 不成问题, 无可非议, 确实"
unquestioned,s generally agreed upon; not subject to dispute,"a. 未经审问的, 未经调查的, 无异议的, 不被怀疑的\n[法] 不成问题的, 无疑的, 未被调查的"
unquestioned authority,,[法] 公认的权威
unquestioning,s. not inclined to ask questions,"a. 不提出疑问的, 不提出质询的, 不犹豫的\n[法] 不问是非的, 盲目的"
unquestioningly,r. in an unquestioning manner,"adv. 无条件地, 不犹豫地, 绝对地"
unquiet,a. characterized by unrest or disorder,"a. 不平静的, 动乱的, 烦扰的"
unquietly,r with agitation or turbulence,"adv. unquiet（不平静的, 不安宁的, 动荡的；动荡, 焦急）的变形"
unquietness,,n. unquiet的变形
unquotable,a not able or fit to be repeated or quoted,"a. 不能引用的, 无引用价值的"
unquote,,vi. 结束(引文)\n[经] 无交易
unquoted,,v. （电报。听写等中用语）结束引语( unquote的过去式和过去分词 )
unquoted shares,,"[经] 未上市股票, 无行情股票"
unquotes,-s form of unquote,(unquote 的第三人称 -s形式) vi. 结束(引文)\n[经] 无交易
unr,, [医][=unilateral nasal resistance]单侧鼻腔阻力
unraced,,a. (赛车、赛马等)未参加过比赛的
unraised,a made without leavening,"未提高的, 未举起的"
unramified,,非分歧的
unrammed,,未捣实的
unranked,,[网络] 不排名；张云帆；真双子叶植物
unransomed,,"a. 未赎出的,未赎回的"
unratable,,[网络] 无可争辩
unrated,,未征税的
unratified,s lacking legal authority,a. 未批准(或认可)的
unrau,, [人名] 昂劳
unravel,v. become or cause to become undone by separating the fibers or threads of,"vt. 阐明, 解决, 解开\nvi. 散开"
unravel the mystery of,,揭开…奥秘
unraveled,v become or cause to become undone by separating the fibers or threads of\nv disentangle\nv become undone,"v. 解开, 拆散, 散开( unravel的过去式和过去分词 ); 阐明; 澄清; 弄清楚"
unraveler,,n. 解开者; 清理者; 解脱者
unraveling,v become or cause to become undone by separating the fibers or threads of\nv disentangle\nv become undone,"v. 解开, 拆散, 散开( unravel的现在分词 ); 阐明; 澄清; 弄清楚"
unravell,,v. 解开;阐明;解决
unravelled,v become or cause to become undone by separating the fibers or threads of\nv disentangle\nv become undone,"v. 解开, 拆散, 散开( unravel的过去式和过去分词 ); 阐明; 澄清; 弄清楚"
unraveller,,[网络] 论证者
unravelling,v become or cause to become undone by separating the fibers or threads of\nv disentangle\nv become undone,"v. 解开, 拆散, 散开( unravel的现在分词 ); 阐明; 澄清; 弄清楚"
unravellings,plural of unravelling\nv become or cause to become undone by separating the fibers or threads of\nv disentangle\nv become undone,"(unravelling 的复数) v. 解开, 拆散, 散开( unravel的现在分词 ); 阐明; 澄清; 弄清楚"
unravelment,"n. The act of unraveling, or the state of being\n   unraveled.",n. unravel的变形
unravels,v become or cause to become undone by separating the fibers or threads of\nv disentangle\nv become undone,"v. 解开, 拆散, 散开( unravel的第三人称单数 ); 阐明; 澄清; 弄清楚"
unrazored,a. Not shaven.,"a. 未剃过的,未修过面的,未修剪过的"
unreachable,s inaccessibly located or situated,"a. 不能到达的, 不能得到的\n[计] 执行不到的"
unreachable code,,[计] 执行不到的代码
unreachable nonterminal,,[计] 执行不到的非终结符
unreached,s inaccessibly located or situated,"a. 未达到(或及到)的,未取到(或得到)的"
unreacted,,a. [化]未反应的
unreacted core model,,[化] 未反应核模型
unreactive,a (chemistry) not reacting chemically\ns not tending to react to stimulation,"a. 不起化学反应的,化学上惰性的"
unread,s. not informed through reading,"a. 没有人读过的, 读书不多的, 无学问的"
unreadable,s not easily deciphered,"a. 不能读的, 难辩认的, 平淡无味的, 不值一读的\n[计] 难辩认的, 不能读的"
unreadably,r in an illegible manner,adv. unreadable的变形
unreadiness,n. The quality or state of being unready.,"n. 没预备, 不敏捷"
unreading,,"不看书的, 不喜欢读书的"
unready,a. not prepared or in a state of readiness; slow to understand or respond,"a. 没预备的, 没准备的, 不敏捷的"
unreal,a. lacking in reality or substance or genuineness; not corresponding to acknowledged facts or criteria\na. not actually such; being or seeming fanciful or imaginary,"a. 假的, 虚构的, 不真实的, 幻想的"
unrealised,,adj. 未实现的；未完成的；未成为现实的；未变现的
unrealism,,[网络] 不现实
unrealist,,"n. 非现实主义者, 不切实际者"
unrealistic,a. not realistic,"a. 不切实际的, 幻想的"
unrealistically,r. in an unrealistic manner,adv. 不切实际地；不现实地
unrealities,plural of unreality\nn. the quality possessed by something that is unreal\nn. the state of being insubstantial or imaginary; not existing objectively or in fact,"(unreality 的复数) n. 不真实, 非现实, 不存在之物"
unreality,n. the quality possessed by something that is unreal\nn. the state of being insubstantial or imaginary; not existing objectively or in fact,"n. 不真实, 非现实, 不存在之物"
unrealizable,s impossible to achieve, 无法实现的；不能了解的
unrealize,v. t. To make unreal; to idealize.,"vt.使不真实,使不实在, 使成幻想"
unrealized,s of persons; marked by failure to realize full potentialities,"a. 没有实现的, 没能实现的; 未实现"
unrealized appreciation,,[经] 未实现增值
unrealized capital,,[经] 未实现资本
unrealized exchange gain or loss,,[经] 未实现兑换损益
unrealized gains or losses,,[经] 未实现损益
unrealized gross margin,,"[经] 未实现边际利益, 递延毛利, 未实现毛利"
unrealized gross profit,,[经] 未实现毛利
unrealized holding gain,,[经] 未实现保有收益
unrealized income,,[经] 未实现收益
unrealized increment per appraisal,,[经] 未实现(资产)估价增值
unrealized profit,,[经] 未实现利润
unrealized revenue,,[经] 未实现收入
unreally,adv. In an unreal manner; ideally.," 不实在地; 幻想的, 虚构的"
unreaped,,"a. 未收割的, 没有收获的"
unreason,n the state of being irrational; lacking powers of understanding,"n. 无理性, 缺乏理性, 错乱"
unreasonable,a. not reasonable; not showing good judgment,"a. 不合理的, 过度的, 不切实际的\n[法] 不讲道理的, 非理智的, 不合理的"
unreasonable conduct,,"[法] 不正当行为, 无理行为"
unreasonable message,,[计] 不合理的信息
unreasonable search,,[法] 无理搜查
unreasonable search and seizure,,"[法] 无理的搜查和扣押, 非法搜查和扣押"
unreasonableness,,n. 无理性; 横逆
unreasonably,r. not in a reasonable or intelligent manner\nr. to a degree that exceeds the bounds or reason or moderation,adv. 不合理地
unreasonably troublesome,,[法] 无理取闹
unreasonble prices,,[经] 不合理的价格
unreasoned,a. Not supported by reason; unreasonable.,无理的
unreasoning,s not based on reason or evidence,"a. 不用理智的, 不讲道理的, 无理智的\n[法] 无理性的, 不合理的, 不运用推理的"
unreasoningly,r in an unreasoning visceral manner,"adv. 无理智地, 不合理地"
unreassuring,,[网络] 不客气
unrebukable,a. Not deserving rebuke or censure; blameless.,无可非议[指责]的
unrecallable,,"不能召回的, 不能取消的, 不能罢免的, 不可挽救的"
unreceipted,,"a. 未签收的, 未注明已付讫的"
unreceived,,未收到的
unreceptive,a. not receptive,"a. 不会接受(或容纳)的, 反应不快的,接受能力不强的"
unreciprocated,,[网络] 不通行
unreckonable,,"a. 不可计算(或估计)的, 难预测的"
unreckoned,,"a. 未经计算的,未经估计的"
unreclaimable,,"a. 不可恢复的, 不可矫正的, 不能开垦的"
unreclaimed,,"a. 未开垦的, 未归正的, 未改造好的, 未收回的"
unrecognisable,s defying recognition as e.g. because of damage or alteration\nr beyond recognition; in an unrecognizable manner,"a. （人或事物）变得[损坏得]难以辨认的, 无法识别的"
unrecognised,,adj. 未被意识到的；被忽略的；不受重视的；被埋没的\n[网络] 未认列
unrecognizable,s. defying recognition as e.g. because of damage or alteration,[计] 不可识别的
unrecognizable character,,[计] 不可识别字符
unrecognizably,,[网络] 不可识别的
unrecognized,s. not recognized\ns. not having a secure reputation,"a. 未被认出的, 未被认定的, 未被承认的"
unrecognized command,,[计] 未被识别命令
unrecompensed,,"a. 未得酬报(或回报)的, 未得赔偿(或补偿)的"
unreconcilable,,[网络] 不可调和
unreconciled,s. not made consistent or compatible,"a. 未和解的, 未取得一致的, 不顺从的"
unreconstructed,a. adhering to an attitude or position widely held to be outmoded,"a. 未重建的, 反对变革的, 脑筋转不过来的, 旧思想的"
unreconstructible,,"a. 不能重建的, 不能改建的"
unrecorded,a actually being performed at the time of hearing or viewing,"[经] 未记帐的, 未入帐的"
unrecorded deposit,,[经] 未入帐存款
unrecorded expense,,[经] 未入帐的费用
unrecorded revenue,,[经] 未入帐的收入
unrecoverable,a. incapable of being recovered or regained,[计] 不可恢复的
unrecoverable error,,[计] 不可校正错误; 不可恢复的错误
unrecoverable parity error,,[计] 不可恢复奇偶性错误
unrecoverable transaction,,[计] 不可恢复事项
unrecovered,,未恢复的
unrecovered cost,,[经] 未能收回的成本
unrectified,,"a. 未经纠正(或改正)的, 未经调整(或校正)的"
unredeemable,s insusceptible of reform,"a. 不能收回的, 不能赎回的"
unredeemed,s in danger of the eternal punishment of Hell,"a. 未履行的, 未实践的, 未赎回的, 未偿还的, 未补偿的, 未挽救的, 未收复的\n[法] 未实现的, 未履行的, 未赎回的"
unredeemed promises,,[法] 未履行的诺言
unredressed,,"a. 未纠正的, 未昭雪的, 未调整的, 未补偿(或补救)的"
unreduced,s. not altered by reduction,[计] 不可约的
unreduced dislocation,,[医] 未复性脱位
unreduced matrix,,[计] 不可约矩阵
unreducible,,不可还原的
unreefed,,未收口的
unreel,v unwind from or as if from a reel,"v. 退卷, 退绕"
unreeled,v unwind from or as if from a reel,"v. 回卷, 退绕, 解开( unreel的过去式和过去分词 )"
unreeling,v unwind from or as if from a reel,"v. 回卷, 退绕, 解开( unreel的现在分词 )"
unreels,v unwind from or as if from a reel,"v. 回卷, 退绕, 解开( unreel的第三人称单数 )"
unreeve,"v. t. To withdraw, or take out, as a rope from a block,\n   thimble, or the like.",v. (从滑车、心环等)拉回(绳子)
unreeved,,unreeve的过去式和过去分词
unreferenced,,"未参照的,未引用的"
unrefined,a. not refined or processed\na. (used of persons and their behavior) not refined; uncouth,"a. 未精制的, 未提炼的, 不高尚的, 粗俗的, 不优雅的\n[化] 未精制的"
unreflected,a (especially of incident sound or light) not turned back by physical reflection,不加考虑的
unreflecting,,"a. 缺乏考虑的, 无思想的, 不反射的"
unreflective,s. not exhibiting or characterized by careful thought,"草率的, 粗心大意的, 鲁莽的"
unreformable,,[网络] 不可变形
unreformed,s. unaffected by the Reformation,"a. 未改革的, 未经宗教改革的"
unrefreshed,,[网络] 不开心
unrefueled,,未加燃料的
unregarded,,"a. 不受注意的, 不被关心的, 被疏忽掉的"
unregeneracy,n. The quality or state of being unregenerate.,n. unregenerate的变形
unregenerate,a. not reformed morally or spiritually,"a. 灵魂未得再生的, 不悔改的, 怙恶不悛的, 顽固不化的"
unregenerated,a. Not regenerated; not renewed in heart; remaining or\n   being at enmity with God.,a. 不再生的；灵魂未获再生的；(精神上)未悔过自新的；不改变信仰的
unregenerately,,adv. unregenerate的变形
unregimented,,"a. 未严加管制的, 无组织的"
unregister,,取消登记
unregistered,a. (of animals) not recorded with or certified by an official breed association\na. not registered\ns. (a boat or vessel) not furnished with official documents,"[法] 未登记的, 未注册的"
unregistered birth,,"[法] 未申报的出生, 未登记的出生"
unregistered bond,,[经] 无记名债券
unregistered debenture,,[经] 无记名公司债
unregistered share,,[法] 无记名股票
unregistered shares,,[经] 无记名股份
unregistered treademark,,[法] 未注册的商标
unregisterfont,,未登记的字体
unregretful,a feeling no regret,无悔的
unregretted,,"a. 无人对之表示悔恨(或遗憾)的, 无人惋惜的"
unregretting,,[网络] 无懈可击
unregularity,n. not characterized by a fixed principle or rate; at irregular intervals,不规则性
unregulated,a. not regulated; not subject to rule or discipline\ns. without regulation or discipline,a. 未经调节的；未校准的
unregulated polymer,,[化] 无规聚合物
unrehearsed,s with little or no preparation or forethought,a. 没彩排过的；没有提前准备过的
unreheated,,无加力燃烧室的
unrein,v. t. To loosen the reins of; to remove restraint from.,"vt. 放松马的缰绳, 解除...的约束, 使自由"
unreinforced,,"a. 无钢筋的, 不加固的, 未加强的"
unreinforcement,,未加固
unrelatable,,"a. 不相关的, 无关联的"
unrelated,a. lacking a logical or causal relation\na. not connected by kinship,[法] 无关的
unrelated business income,,[经] 非本行业的收益
unrelatedness,,[网络] 可以称为学术课程的无关性
unrelaxed,,[网络] 紧的
unrelaxing,,a. 不放松(或松弛、松懈、轻松)的
unreleased,s. not (or not yet) made available for distribution or publication,a. 非除阻的；不吐放的
unrelenting,s not to be placated or appeased or moved by entreaty\ns harsh\ns never-ceasing,"a. 不怜悯的, 无情的, 冷酷的"
unrelentingly,r in a relentless manner,adv. 无情地
unreliability,n the trait of not being dependable or reliable,"n. 不可靠, 不可信赖；不安全"
unreliable,a. not worthy of reliance or trust\ns. lacking a sense of responsibility,"a. 不可靠的\n[法] 不可靠的, 靠不住的"
unreliable process,,[计] 不可靠进程
unreliable protocol,,[计] 无可靠性协议
unreliableness,,[网络] 不可靠
unreliables,plural of unreliable\na. not worthy of reliance or trust\ns. lacking a sense of responsibility,"(unreliable 的复数) a. 不可靠的\n[法] 不可靠的, 靠不住的"
unreliably,r in an unfaithful undependable unreliable manner,adv. unreliable的变形
unrelieved,s not lessened or diminished,"a. 未减轻的, 未受救济的"
unreligious,a. Irreligious.,"a. 与宗教无关的,非宗教的,世俗的"
unrelleved expenditure,,[经] 未抵销的开支额
unremarkable,s found in the ordinary course of events,"a. 不显著的, 平凡的, 不值得注意的"
unremarkably,,adv. 不值得注意地
unremarked,s not perceived or commented on,"a. 未被注意的, 不受注意的"
unremedied,s not having been put right,未受医治的
unremember,,"vt.记不起,忘记"
unremembered,,"a. 记不起的,不被想起的, 记不住的, 忘却的"
unremembering,-ing form of unremember,"(unremember 的现在分词) vt.记不起,忘记"
unremittance,,不间断性
unremitted,,"a. 未赦免的, 继续不断的"
unremittent,,a. 不懈的
unremitting,s uninterrupted in time and indefinitely long continuing,"a. 不懈的, 不断的, 坚忍的, 持续的\n[经] 不间断的, 持续的"
unremittingly,,"adv. 不间断地, 不松懈的; 坚定不渝"
unremorseful,,[网络] 不后悔的；不知悔改
unremunerative,s. not yielding profit or recompense,"a. 无报酬的, 无利可图的"
unrendered,,未抹灰的
unrenewable,a that can not be renewed,"a. 不可更新的, 无法回收利用的,无法再用的, 不可重订(或续订)的"
unrenewed,,[网络] 未经修改
unrent,,"a. 未撕裂的, 不受侵扰的"
unrentable,,[网络] 不可思议
unrepair,,"n. 失修, 塌毁, 破损, 荒废"
unrepairable,,不可修理的
unrepaired,s. unserviceable because necessary repairs have not been made,"[法] 未修缮的, 破损的"
unrepaired damage,,[经] 未修复的损坏
unrepealable,,"[法] 不可撤销的, 不得废止的"
unrepealed,,"a. 未被撤销(或废除、放弃、否定)的, 仍有效的"
unrepeatable,a. not able or fit to be repeated or quoted\ns. unique,[计] 不可重复的
unrepeatable read,,[计] 不可重复读
unrepentant,a not penitent or remorseful\ns stubbornly persistent in wrongdoing,"a. 不改悔的, 不悔悟的, 顽固不化的\n[法] 毫不悔改的"
unrepentant sinners,,[法] 毫不悔改的罪人
unrepentantly,,[网络] 勉强地
unrepented,,"a. 未悔悟的,未悔改的"
unreplaceable,,[网络] 杭州斯蒂文服饰有限公司；鳄莱特轻工发展有限公司；广州市尼普顿服装有限公司
unreplenished,,"a. 未(再)装满(或备足)的, 未补充(或添加)的, 未充分提供的"
